Row.names	de00	de02	de04	de08	de24	old	new	prot	gene_name	arcog
lcl|NC_013967.1_cds_WP_004044337.1_1644	-2.030596	-3.482020545	-4.216949777	-4.42677845	-4.41716172	HVO_0597	HVO_RS07570	osmotically inducible protein C		arCOG03686
lcl|NC_013967.1_cds_WP_004043650.1_2304	0.391306809	1.024590437	1.166818327	1.524513679	1.387857415	HVO_1289	HVO_RS10895	hypothetical protein		arCOG03687
lcl|NC_013967.1_cds_WP_013035660.1_3228	0.228572598	1.236835252	1.574614017	1.188184474	0.705630293	HVO_2254	HVO_RS15535	hypothetical protein		arCOG03726
lcl|NC_013967.1_cds_WP_004043757.1_2203	-0.30899033	0.676623359	1.452606584	1.314118781	0.671326522	HVO_1184	HVO_RS10390	hypothetical protein		arCOG03787
lcl|NC_013967.1_cds_WP_004041926.1_3019	-1.130954407	0.110026339	-0.665489164	-0.089989129	-0.673547325	HVO_2039	HVO_RS14510	hypothetical protein		arCOG03805
lcl|NC_013966.1_cds_WP_004040953.1_1041	-0.483460903	-3.147655435	-3.132572859	-3.135259939	-3.415697888	HVO_A0596	HVO_RS04520	hypothetical protein		arCOG03828
lcl|NC_013966.1_cds_WP_013035093.1_1042	0.348257128	-1.187572486	0.293431579	-0.945657946	0.476958763	HVO_A0597	HVO_RS04525	transcriptional regulator		arCOG03828
lcl|NC_013967.1_cds_WP_004041809.1_2908	-1.005121785	-1.680366809	-1.924718406	-1.974875832	-0.971202617	HVO_1930A	HVO_RS13950	hypothetical protein		arCOG03828
lcl|NC_013967.1_cds_WP_004044386.1_1596	0.403625725	0.934517907	1.22265849	0.955757351	0.814583841	HVO_0545	HVO_RS07325	hypothetical protein		arCOG03828
lcl|NC_013967.1_cds_WP_004044645.1_3783	-2.306246663	1.780549243	1.872212017	1.525856148	-3.06194212	HVO_2823	HVO_RS18350	hypothetical protein		arCOG03828
lcl|NC_013967.1_cds_WP_004044663.1_3805	-0.091363476	-0.646884211	-0.350147942	-0.576874223	-0.240027295	HVO_2845	HVO_RS18460	hypothetical protein		arCOG03828
lcl|NC_013967.1_cds_WP_004045314.1_1274	-3.297030254	-5.054375821	-5.447694646	-4.326242241	-2.979983463	HVO_0200	HVO_RS05675	transcriptional regulator		arCOG03828
lcl|NC_013964.1_cds_WP_004041078.1_163	-1.540767778	0.874651548	2.697999506	2.061809031	2.044707292	HVO_B0077	HVO_RS00370	hypothetical protein		arCOG03841
lcl|NC_013964.1_cds_WP_004041080.1_161	NA	0.863013398	2.049638264	1.697267373	2.032077456	HVO_B0075	HVO_RS00360	hypothetical protein		arCOG03841
lcl|NC_013964.1_cds_WP_004041081.1_160	NA	NA	2.801627248	1.962639462	NA	HVO_B0074	HVO_RS00355	hypothetical protein		arCOG03841
lcl|NC_013967.1_cds_WP_004042234.1_3319	-0.147836694	-1.110535838	-1.067878711	-0.527550292	-0.398150459	HVO_2344	HVO_RS15985	transcriptional regulator		arCOG03860
lcl|NC_013967.1_cds_WP_004042058.1_3145	0.793158455	-0.072934007	0.617740026	0.160086509	0.845458851	HVO_2166	HVO_RS15120	hypothetical protein		arCOG03875
lcl|NC_013967.1_cds_WP_004044988.1_1096	-0.152922983	-0.236451588	0.451686723	0.158375172	-0.463353345	HVO_0018	HVO_RS04790	membrane protein		arCOG03887
lcl|NC_013967.1_cds_WP_004042095.1_3181	0.4618207	2.089101649	1.961197016	1.84606553	1.820155046	HVO_2203	HVO_RS15300	hypothetical protein		arCOG03888
lcl|NC_013964.1_cds_WP_013034936.1_244	0.410535396	0.822322552	0.148674489	0.65710608	0.296850388	HVO_B0157	HVO_RS00775	IS4 family transposase		arCOG03902
lcl|NC_013966.1_cds_WP_013035101.1_605	0.928266575	1.638547829	1.304348453	1.60022435	0.686872039	HVO_A0144	HVO_RS02500	IS4 family transposase		arCOG03902
lcl|NC_013966.1_cds_WP_013035180.1_578	0.220052205	0.465496924	1.057499809	0.961771391	0.776856003	HVO_A0116	HVO_RS02395	IS4 family transposase ISHvo13		arCOG03902
lcl|NC_013966.1_cds_WP_013035212.1_882	1.183262576	2.11728911	1.757645403	1.907360567	1.610594155	HVO_A0431	HVO_RS03765	IS4 family transposase		arCOG03902
lcl|NC_013967.1_cds_WP_013035619.1_3031	-1.149687938	0.96279813	1.047016432	0.387150532	-0.199291898	HVO_2051	HVO_RS14570	IS4 family transposase		arCOG03902
lcl|NC_013968.1_cds_WP_013035682.1_50	NA	2.17678201	2.62741818	1.992932037	0.427318382	HVO_C0053	HVO_RS19490	IS4 family transposase		arCOG03902
lcl|NC_013968.1_cds_WP_013035736.1_64	1.424681528	NA	1.167571121	1.166391951	NA	HVO_C0070	HVO_RS19560	IS4 family transposase		arCOG03902
lcl|NC_013966.1_cds_WP_013035080.1_541	2.213507249	2.786592485	2.153245927	2.739235061	1.706281041	HVO_A0077	HVO_RS02220	IS4 family transposase		arCOG03902
lcl|NC_013966.1_cds_WP_013035119.1_468	0.288161743	3.49101652	3.896195734	3.784499526	3.075579687	HVO_A0007	HVO_RS01895	IS4 family transposase ISHvo11		arCOG03902
lcl|NC_013966.1_cds_WP_013035119.1_807	-0.530466389	0.291825916	0.564232738	-0.20670138	-1.148216032	HVO_A0355	HVO_RS03440	IS4 family transposase ISHvo11		arCOG03902
lcl|NC_013967.1_cds_WP_013035249.1_1348	1.123469327	1.227101424	0.6586371	0.975140998	1.195037224	HVO_0275	HVO_RS06035	IS4 family transposase		arCOG03902
lcl|NC_013967.1_cds_WP_013035249.1_2821	-1.240066263	0.119570118	0.428400839	-0.290835169	-1.225136603	HVO_1835	HVO_RS13510	IS4 family transposase		arCOG03902
lcl|NC_013968.1_cds_WP_013035120.1_14	0.309948224	0.61989227	0.672014988	0.440501089	0.189459306	HVO_C0013	HVO_RS19350	IS4 family transposase ISHvo12		arCOG03902
lcl|NC_013967.1_cds_WP_004041680.1_2785	-1.359727982	-5.787451337	-1.21769359	-6.059759328	0.777571016	HVO_1795	HVO_RS13325	hypothetical protein		arCOG03909
lcl|NC_013967.1_cds_WP_004041922.1_3016	-1.984878964	-4.356802565	-4.940719733	-5.150125247	-4.69676972	HVO_2037	HVO_RS14495	hypothetical protein		arCOG03909
lcl|NC_013967.1_cds_WP_004041732.1_2836	0.132623039	-1.333010806	0.256812346	0.147733528	-0.244682065	HVO_1850	HVO_RS13580	hypothetical protein		arCOG03911
lcl|NC_013967.1_cds_WP_004044259.1_1719	0.788111063	-1.291274941	-1.181634986	0.361025119	-0.616128717	HVO_0676	HVO_RS07950	hypothetical protein		arCOG03912
lcl|NC_013966.1_cds_WP_004043401.1_501	0.570370243	2.901157008	2.741193413	2.620904785	1.860109861	HVO_A0037	HVO_RS02045	hypothetical protein		arCOG03915
lcl|NC_013967.1_cds_WP_013035389.1_1990	0.178636879	0.705935147	0.460412645	0.45935684	-0.315388366	HVO_0963	HVO_RS09310	hypothetical protein		arCOG03915
lcl|NC_013964.1_cds_WP_004041342.1_279	0.922801359	2.115180855	1.90131125	1.706866596	1.912762858	HVO_B0192	HVO_RS00945	hypothetical protein		arCOG03916
lcl|NC_013966.1_cds_WP_004043233.1_770	0.011613755	0.084713085	0.880212324	0.823757712	0.637780357	HVO_A0318	HVO_RS03280	hypothetical protein		arCOG03916
lcl|NC_013967.1_cds_WP_013035658.1_3537	-0.066188427	-0.624163232	-1.406834691	-0.439744741	-0.992648991	HVO_2568	HVO_RS17100	hypothetical protein		arCOG03916
lcl|NC_013967.1_cds_WP_004044915.1_3954	0.340294774	0.614055634	0.427047508	0.27854876	-0.249482633	HVO_3003	HVO_RS19235	hypothetical protein		arCOG03917
lcl|NC_013967.1_cds_WP_004063049.1_2783	0.115981372	-0.783923716	-1.400610617	-1.542094488	-1.272042332	HVO_1792A	HVO_RS20175	hypothetical protein		arCOG03917
lcl|NC_013964.1_cds_WP_004041343.1_278	NA	0.501231842	1.272636507	0.523662816	-0.420786919	HVO_B0191	HVO_RS00940	hypothetical protein		arCOG03920
lcl|NC_013967.1_cds_WP_004044788.1_3894	-0.189438991	-0.428153569	0.043928862	-0.051771999	-0.489927019	HVO_2944	HVO_RS18940	hypothetical protein		arCOG03920
lcl|NC_013967.1_cds_WP_004044692.1_3833	0.350506816	1.272676075	0.297820386	1.181021306	1.014850201	HVO_2876	HVO_RS18605	hypothetical protein		arCOG03922
lcl|NC_013966.1_cds_WP_013035024.1_627	1.715985188	1.41897729	1.774122321	3.061753444	3.309429597	HVO_A0166	HVO_RS02610	hypothetical protein		arCOG03923
lcl|NC_013967.1_cds_WP_004043512.1_2436	1.05797613	0.061799965	-0.000820007	-0.096867749	-0.201403839	HVO_1423	HVO_RS11565	hypothetical protein		arCOG03923
lcl|NC_013967.1_cds_WP_004045377.1_1332	-0.108574918	-1.211507419	-1.630209182	-1.78909863	-1.337221055	HVO_0260	HVO_RS05965	hypothetical protein		arCOG03923
lcl|NC_013967.1_cds_WP_004045378.1_1333	0.457901011	0.311637467	-0.052508788	-0.003479766	-0.385934947	HVO_0261	HVO_RS05970	hypothetical protein		arCOG03923
lcl|NC_013967.1_cds_WP_049914828.1_3502	-0.205862097	3.000062759	2.855338879	2.186788332	2.037751092	HVO_2532	HVO_RS16920	hypothetical protein		arCOG03925
lcl|NC_013967.1_cds_WP_004041783.1_2883	1.203895211	-0.637862216	0.689381143	0.302185584	0.452131084	HVO_1902	HVO_RS13825	hypothetical protein		arCOG03927
lcl|NC_013967.1_cds_WP_004043555.1_2397	-0.239332785	-1.329009562	-0.098297997	-0.576114132	-2.550666985	HVO_1384	HVO_RS11370	hypothetical protein		arCOG03927
lcl|NC_013967.1_cds_WP_004042016.1_3112	1.044693709	2.565529276	2.562150514	2.922508328	3.321724854	HVO_2134	HVO_RS14955	hypothetical protein		arCOG03928
lcl|NC_013967.1_cds_WP_004042025.1_3120	1.210294285	3.226088835	2.669221758	2.914726674	3.26553863	HVO_2143	HVO_RS14995	hypothetical protein		arCOG03929
lcl|NC_013966.1_cds_WP_004043231.1_768	0.018395624	-0.497581205	0.133261538	0.176572874	0.483894338	HVO_A0316	HVO_RS03270	hypothetical protein		arCOG03934
lcl|NC_013966.1_cds_WP_004040797.1_888	-0.200453788	-1.823111387	-1.684866532	-1.432971031	-2.068767081	HVO_A0437	HVO_RS03785	hypothetical protein		arCOG03939
lcl|NC_013968.1_cds_WP_049941524.1_13	0.197787243	-1.025396778	-1.432256958	-1.259904293	-1.018760769	HVO_C0012	HVO_RS19345	hypothetical protein		arCOG03939
lcl|NC_013967.1_cds_WP_004044750.1_3877	-1.291219524	-0.654854131	-1.259358941	-6.781056374	-6.708560121	HVO_2920	HVO_RS18825	hypothetical protein		arCOG03953
lcl|NC_013966.1_cds_WP_013035055.1_886	1.264263225	0.34219714	0.638990428	1.293426291	1.15040598	HVO_A0435	HVO_RS03775	hypothetical protein		arCOG04041
lcl|NC_013966.1_cds_WP_013035121.1_472	0.157993142	0.16087421	0.551332396	0.416224191	-0.35749673	HVO_A0010	HVO_RS01910	hypothetical protein		arCOG04041
lcl|NC_013967.1_cds_WP_004045208.1_1186	0.33875566	-0.220416228	-0.316099013	-1.220071085	-0.807770029	HVO_0111	HVO_RS05230	hypothetical protein		arCOG04051
lcl|NC_013967.1_cds_WP_004042904.1_3675	-0.768426506	-0.954493899	-0.278739054	-1.314348951	-4.291179082	HVO_2710	HVO_RS17790	protein archease		arCOG04055
lcl|NC_013967.1_cds_WP_004042310.1_3394	-0.336332356	0.494862316	-0.503036099	-0.99432946	-0.32261713	HVO_2421	HVO_RS16360	XRE family transcriptional regulator		arCOG04060
lcl|NC_013967.1_cds_WP_004041778.1_2878	0.31241193	2.183169274	1.361115287	0.718986911	0.440832832	HVO_1897	HVO_RS13800	hypothetical protein		arCOG04076
lcl|NC_013967.1_cds_WP_004044503.1_1482	-0.11893567	-0.910821787	-1.588420356	-1.395412362	-1.201556718	HVO_0421	HVO_RS06720	ATPase		arCOG04116
lcl|NC_013967.1_cds_WP_013035425.1_2154	0.812575437	0.746956786	0.303369822	0.667785881	0.307628622	HVO_1131	HVO_RS10135	hypothetical protein		arCOG04124
lcl|NC_013967.1_cds_WP_004042985.1_3712	0.118674783	-0.965127605	-0.145972665	-0.608962558	-0.196401396	HVO_2747	HVO_RS17975	adenosine deaminase		arCOG04130
lcl|NC_013967.1_cds_WP_004044679.1_3821	0.647018065	-3.456571566	-3.355139211	-2.40526254	-1.721109628	HVO_2863	HVO_RS18545	hypothetical protein		arCOG04140
lcl|NC_013967.1_cds_WP_004044583.1_1406	-0.148954907	-0.254472791	-0.117463855	-0.573343101	-0.306355251	HVO_0338	HVO_RS06330	transcriptional regulator		arCOG04152
lcl|NC_013967.1_cds_WP_004044058.1_1911	0.458939309	1.867768169	1.235654467	0.615156935	1.051534282	HVO_0879	HVO_RS08915	hypothetical protein		arCOG04171
lcl|NC_013967.1_cds_WP_004041553.1_2665	0.198751595	-1.051535044	-0.289890706	-0.623534278	-0.988058267	HVO_1662	HVO_RS12690	hypothetical protein		arCOG04189
lcl|NC_013964.1_cds_WP_004041369.1_252	NA	NA	0.652936223	0.558481911	0.82493758	HVO_B0166	HVO_RS00815	hypothetical protein		arCOG04198
lcl|NC_013966.1_cds_WP_004040896.1_995	-0.512436254	-1.33361835	-1.572529692	-1.192189358	-1.066416979	HVO_A0547	HVO_RS04290	hypothetical protein		arCOG04204
lcl|NC_013966.1_cds_WP_004043248.1_787	-0.013849616	-1.450646835	1.061091194	1.381191999	-0.412683889	HVO_A0335	HVO_RS03355	hypothetical protein		arCOG04204
lcl|NC_013967.1_cds_WP_004044532.1_1454	0.633519984	1.609144789	1.689294747	1.43485138	NA	HVO_0391	HVO_RS06585	hypothetical protein		arCOG04204
lcl|NC_013964.1_cds_WP_004041026.1_215	-0.682287292	-0.019828578	0.464850155	0.392709512	0.81815313	HVO_B0130	HVO_RS00630	hypothetical protein		arCOG04212
lcl|NC_013967.1_cds_WP_004045093.1_1141	0.536423138	0.203773245	-0.268463409	0.026041278	0.152902266	HVO_0064	HVO_RS05005	DNA-binding protein		arCOG04212
lcl|NC_013967.1_cds_WP_004041990.1_3085	2.116739813	0.458932291	1.054859203	0.295640429	0.859621542	HVO_2107	HVO_RS14825	hypothetical protein		arCOG04214
lcl|NC_013967.1_cds_WP_004043663.1_2292	-0.044494001	0.682777549	0.742124501	0.184648727	0.031211547	HVO_1275	HVO_RS10835	hypothetical protein		arCOG04214
lcl|NC_013964.1_cds_WP_081442860.1_97	NA	4.602013559	4.779427158	NA	NA	HVO_RS19660	HVO_RS19660	hypothetical protein		arCOG04214
lcl|NC_013967.1_cds_WP_004045253.1_1216	-0.173070613	-0.925763784	-0.665065927	-0.015755286	0.299258775	HVO_0140	HVO_RS05385	hypothetical protein		arCOG04219
lcl|NC_013967.1_cds_WP_004042169.1_3253	1.216888895	2.742052802	3.814602425	2.92091928	3.418578905	HVO_2280	HVO_RS15660	hypothetical protein		arCOG04220
lcl|NC_013967.1_cds_WP_004043497.1_2450	-0.463832303	-0.371534282	0.101540658	-0.043219141	1.434223767	HVO_1438	HVO_RS11640	CoA-binding protein		arCOG04227
lcl|NC_013967.1_cds_WP_004043777.1_2184	1.2016494	1.742549527	2.291809796	2.438446039	2.474022238	HVO_1164	HVO_RS10295	phosphohydrolase		arCOG04230
lcl|NC_013967.1_cds_WP_004044261.1_1717	-0.318112694	0.57469743	-2.520021229	-2.563637518	0.145937561	HVO_0674	HVO_RS07940	hypothetical protein		arCOG04262
lcl|NC_013967.1_cds_WP_004044261.1_1717	-0.318112694	0.57469743	-2.520021229	-2.563637518	0.145937561	HVO_0674	HVO_RS07940	hypothetical protein		arCOG04262
lcl|NC_013967.1_cds_WP_004044260.1_1718	-1.280969015	0.191167044	-1.093497025	-1.398752683	-1.72915276	HVO_0675	HVO_RS07945	sugar kinase		arCOG04263
lcl|NC_013967.1_cds_WP_004044197.1_1778	-0.127641457	-1.324656072	-1.679750623	-0.324743555	-1.848062491	HVO_0740	HVO_RS08250	hypothetical protein		arCOG04290
lcl|NC_013967.1_cds_WP_013035305.1_2699	-0.004467062	-1.375305282	-0.471075466	-1.126707262	-0.101709718	HVO_1699	HVO_RS12870	aminotransferase class I/II		arCOG04334
lcl|NC_013967.1_cds_WP_004042803.1_3630	-1.78887756	-2.639476832	-2.877228041	-1.722729741	-1.560283449	HVO_2664	HVO_RS17565	SAM-dependent methyltransferase		arCOG04347
lcl|NC_013967.1_cds_WP_004044288.1_1693	NA	0.837655371	0.313089608	NA	0.433863754	HVO_0648	HVO_RS07820	membrane protein		arCOG04351
lcl|NC_013967.1_cds_WP_004041615.1_2725	0.393620307	0.911342502	1.106465008	1.331548341	0.917318324	HVO_1726	HVO_RS13005	hypothetical protein		arCOG04362
lcl|NC_013967.1_cds_WP_004042629.1_3541	-0.535354532	-1.400451381	-1.923090597	-1.346827474	-0.533415938	HVO_2572	HVO_RS17120	hypothetical protein		arCOG04373
lcl|NC_013967.1_cds_WP_004044494.1_1491	0.716163946	-1.034574889	-2.20115344	-1.053555843	-0.363663472	HVO_0430	HVO_RS06765	hypothetical protein		arCOG04385
lcl|NC_013964.1_cds_WP_004041021.1_220	-0.39696293	-0.047465529	0.223857854	0.426965862	0.2004161	HVO_B0135	HVO_RS00655	hypothetical protein		arCOG04389
lcl|NC_013966.1_cds_WP_049914851.1_773	-1.333984534	-1.446731222	-1.446904243	-1.397488395	-1.203065285	HVO_A0320	HVO_RS03285	hypothetical protein		arCOG04389
lcl|NC_013967.1_cds_WP_004043835.1_2127	0.000508576	-0.955444521	-0.602890724	-0.434678964	-0.100844023	HVO_1103	HVO_RS10000	hypothetical protein		arCOG04389
lcl|NC_013967.1_cds_WP_004045343.1_1303	-0.619247267	0.54293531	0.582046455	0.524995712	-0.231112882	HVO_0229	HVO_RS05820	hypothetical protein		arCOG04389
lcl|NC_013967.1_cds_WP_004044711.1_3851	0.072383365	-1.183122309	-1.76278674	-0.558149851	0.222515673	HVO_2893	HVO_RS18695	hypothetical protein		arCOG04394
lcl|NC_013967.1_cds_WP_004044334.1_1647	0.039959975	0.682781664	-0.404279004	-0.581100836	-0.532943984	HVO_0600	HVO_RS07585	hypothetical protein		arCOG04396
lcl|NC_013967.1_cds_WP_004044566.1_1423	1.445758972	1.214541942	1.60817581	1.700140662	2.285167526	HVO_0357	HVO_RS06425	hypothetical protein		arCOG04396
lcl|NC_013967.1_cds_WP_004044121.1_1850	1.079958543	-0.598643127	-0.658542398	-0.252728509	-0.277303116	HVO_0815	HVO_RS08610	Crp/Fnr family transcriptional regulator		arCOG04399
lcl|NC_013967.1_cds_WP_004041951.1_3046	-0.690020743	0.464614014	1.008146196	1.375918244	3.058474791	HVO_2066	HVO_RS14630	hypothetical protein		arCOG04400
lcl|NC_013967.1_cds_WP_004041965.1_3062	0.481463947	1.41297938	1.757528552	2.062172774	2.479804182	HVO_2082	HVO_RS14710	hypothetical protein		arCOG04400
lcl|NC_013967.1_cds_WP_004041523.1_2635	0.354492337	0.030554942	0.265039004	0.123585961	0.523585626	HVO_1633	HVO_RS12540	hypothetical protein		arCOG04404
lcl|NC_013967.1_cds_WP_004042306.1_3390	0.40861966	0.499393618	-0.292331772	-0.259101106	-0.263133066	HVO_2417	HVO_RS16340	hypothetical protein		arCOG04411
lcl|NC_013967.1_cds_WP_004042261.1_3346	-1.568549943	-1.652512093	-5.602178401	-1.179472305	-5.631457269	HVO_2372	HVO_RS16120	hypothetical protein		arCOG04418
lcl|NC_013967.1_cds_WP_004042539.1_3507	-0.644328358	-0.573646366	-0.614086354	-1.070881111	-0.730592094	HVO_2536	HVO_RS16940	TIGR00300 family protein		arCOG04422
lcl|NC_013967.1_cds_WP_004042426.1_3453	-1.087210462	-2.318568675	-2.63446379	-1.762263309	-2.666223527	HVO_2481	HVO_RS16665	phosphohydrolase		arCOG04430
lcl|NC_013967.1_cds_WP_004042428.1_3454	-0.789589812	-0.336432389	-0.3337519	-0.048970294	-0.383636401	HVO_2482	HVO_RS16670	phosphohydrolase		arCOG04430
lcl|NC_013966.1_cds_WP_013035089.1_766	-0.223968104	-0.607405695	-0.494657902	-0.125265798	-0.024553577	HVO_A0314	HVO_RS03260	hypothetical protein		arCOG04440
lcl|NC_013967.1_cds_WP_004044073.1_1896	0.671062355	1.365673819	1.235969456	1.218520526	1.134193225	HVO_0864	HVO_RS08840	IS5 family transposase ISHvo7		arCOG04442
lcl|NC_013967.1_cds_WP_004042419.1_3448	-1.322684217	-0.010898995	-0.040605935	-0.087598368	-0.057585801	HVO_2476	HVO_RS16640	hypothetical protein		arCOG04458
lcl|NC_013967.1_cds_WP_004043830.1_2131	-0.144639516	-0.135531903	0.154796492	-0.046443667	-0.349753699	HVO_1107	HVO_RS10020	hypothetical protein		arCOG04463
lcl|NC_013966.1_cds_WP_013035056.1_626	0.642870122	-1.053708478	0.205389375	1.651598988	1.236995447	HVO_A0165	HVO_RS02605	sodium-dependent transporter		arCOG04466
lcl|NC_013967.1_cds_WP_004042402.1_3441	0.471141065	2.099342607	1.866749192	1.881289592	0.73529802	HVO_2469	HVO_RS16605	sodium-dependent transporter		arCOG04466
lcl|NC_013967.1_cds_WP_004042404.1_3442	-0.479733984	-0.900348487	0.343200888	0.020551466	-0.494492035	HVO_2470	HVO_RS16610	sodium-dependent transporter		arCOG04466
lcl|NC_013967.1_cds_WP_004044669.1_3811	-0.123736524	-1.653640351	-1.333257988	-1.5821661	-1.677830711	HVO_2851	HVO_RS18490	hypothetical protein		arCOG04477
lcl|NC_013967.1_cds_WP_004043863.1_2099	-0.392306475	-0.470025523	-0.436694292	-0.289877982	0.10315075	HVO_1075	HVO_RS09860	transcriptional regulator		arCOG04479
lcl|NC_013966.1_cds_WP_004040798.1_889	-0.063785808	0.173972378	0.016983136	-0.064431855	-0.311822308	HVO_A0438	HVO_RS03790	hypothetical protein		arCOG04493
lcl|NC_013966.1_cds_WP_013035102.1_701	-0.268235108	0.442530095	0.266561339	-0.35062017	-0.686340536	HVO_A0249	HVO_RS02955	transcriptional regulator		arCOG04498
lcl|NC_013967.1_cds_WP_004041958.1_3054	0.497276702	0.434313811	0.287121192	0.03705894	-0.690881178	HVO_2074	HVO_RS14670	hypothetical protein		arCOG04500
lcl|NC_013966.1_cds_WP_004040800.1_891	0.420161934	-0.034187305	0.709002071	0.512079669	0.846564403	HVO_A0439	HVO_RS03795	hypothetical protein		arCOG04505
lcl|NC_013967.1_cds_WP_004041630.1_2741	0.744117351	1.439090529	1.683962797	1.495889311	2.125285536	HVO_1746	HVO_RS13105	hypothetical protein		arCOG04505
lcl|NC_013967.1_cds_WP_004044054.1_1915	0.290311785	1.870975277	0.219755453	0.594549777	0.98815468	HVO_0883	HVO_RS08935	hypothetical protein		arCOG04509
lcl|NC_013966.1_cds_WP_004040980.1_1068	-0.437055547	0.721015308	-0.013975835	-0.018545125	0.194974307	HVO_A0626	HVO_RS04655	hypothetical protein		arCOG04510
lcl|NC_013967.1_cds_WP_004041531.1_2643	1.669470802	0.56776318	0.880250476	-4.198779051	-4.128495662	HVO_RS12580	HVO_RS12580	hypothetical protein		arCOG04510
lcl|NC_013966.1_cds_WP_081442864.1_469	1.421185315	2.31917815	2.764914885	2.168226779	1.69846841	HVO_RS19720	HVO_RS19720	hypothetical protein		arCOG04515
lcl|NC_013966.1_cds_WP_004043412.1_490	1.867066394	2.655652601	2.928013107	2.377497453	2.386958835	HVO_A0025	HVO_RS01985	hypothetical protein		arCOG04517
lcl|NC_013967.1_cds_WP_004041662.1_2773	0.385153354	0.364499897	0.067625102	-0.067452547	0.357886081	HVO_1781	HVO_RS13265	hypothetical protein		arCOG04517
lcl|NC_013966.1_cds_WP_013035100.1_473	0.582676991	0.347806482	0.375399839	0.331590772	-0.441112629	HVO_A0011	HVO_RS01915	hypothetical protein		arCOG04518
lcl|NC_013966.1_cds_WP_013035146.1_887	1.559135197	1.307426025	1.26903162	0.677261524	0.470467396	HVO_A0436	HVO_RS03780	hypothetical protein		arCOG04518
lcl|NC_013967.1_cds_WP_004044650.1_3792	-0.385720683	-0.032562098	-0.846754726	-0.950329717	-0.787616571	HVO_2833	HVO_RS18395	transcriptional regulator		arCOG04518
lcl|NC_013967.1_cds_WP_004042299.1_3383	NA	3.285017201	NA	NA	NA	HVO_2410	HVO_RS16305	DUF2309 domain-containing protein		arCOG04520
lcl|NC_013967.1_cds_WP_004041591.1_2702	-0.289921126	-0.865318797	-0.507669764	-0.612340879	0.613891108	HVO_1702	HVO_RS12885	hypothetical protein		arCOG04523
lcl|NC_013967.1_cds_WP_004044484.1_1501	0.476760811	1.375259326	-0.243162283	-0.739795621	-1.508821	HVO_0440	HVO_RS06815	hypothetical protein		arCOG04524
lcl|NC_013967.1_cds_WP_004041933.1_3027	0.293205299	0.048678003	0.137020809	0.031178704	-0.012039663	HVO_2047	HVO_RS14550	hypothetical protein		arCOG04525
lcl|NC_013967.1_cds_WP_004043802.1_2158	-0.116784189	-1.690571494	-1.900659991	-1.262232071	-0.608648563	HVO_1135	HVO_RS10155	hypothetical protein		arCOG04526
lcl|NC_013967.1_cds_WP_004042445.1_3461	0.083396019	-2.322720293	-2.862351161	-2.825786781	-3.835226783	HVO_2489	HVO_RS16705	hypothetical protein		arCOG04534
lcl|NC_013967.1_cds_WP_004044724.1_3864	-0.622933779	-0.044153107	-0.477433997	-0.233145753	0.009343713	HVO_2907	HVO_RS18760	hypothetical protein		arCOG04545
lcl|NC_013967.1_cds_WP_004044690.1_3831	-0.893707276	-3.308196749	-2.120650273	-2.385730283	-1.057396212	HVO_2874	HVO_RS18595	N-acetyltransferase		arCOG04546
lcl|NC_013967.1_cds_WP_004043930.1_2039	1.918328154	1.32454384	NA	NA	1.765007058	HVO_1012	HVO_RS09555	hypothetical protein		arCOG04547
lcl|NC_013967.1_cds_WP_004043646.1_2308	NA	0.816761443	1.817991174	2.341701885	2.904067815	HVO_1293	HVO_RS10915	Tat (twin-arginine translocation) pathway signal sequence		arCOG04549
lcl|NC_013967.1_cds_WP_004043039.1_3758	0.451990066	0.75347013	0.555080417	0.320341993	0.319917282	HVO_2796	HVO_RS18220	hypothetical protein		arCOG04550
lcl|NC_013967.1_cds_WP_004043037.1_3756	-0.004134653	0.283638744	-0.38435485	-0.187469949	-0.046826318	HVO_2793	HVO_RS18205	hypothetical protein		arCOG04551
lcl|NC_013967.1_cds_WP_004042852.1_3648	-0.7938999	-1.989458243	-1.871595993	-1.237794909	-1.363500937	HVO_2682	HVO_RS17655	dodecin-related protein		arCOG04561
lcl|NC_013967.1_cds_WP_004042840.1_3643	-0.062603075	-1.699599467	-1.878812558	-1.583475636	-1.234253102	HVO_2677	HVO_RS17630	hypothetical protein		arCOG04563
lcl|NC_013967.1_cds_WP_004042907.1_3676	1.620701746	NA	-1.571679235	-1.465683794	-1.347019035	HVO_2711	HVO_RS17795	hypothetical protein		arCOG04564
lcl|NC_013967.1_cds_WP_004041410.1_2539	-0.100801628	-0.78544344	-1.58895377	-1.072849689	-1.207713649	HVO_1532	HVO_RS12060	DUF368 domain-containing protein		arCOG04565
lcl|NC_013967.1_cds_WP_004042743.1_3597	-0.119582892	-2.264285156	-1.870817713	-1.440814357	-1.352633361	HVO_2630	HVO_RS17400	hypothetical protein		arCOG04566
lcl|NC_013967.1_cds_WP_013035391.1_2521	0.159665899	-1.251731429	-0.757439002	-0.696872974	-0.171647184	HVO_1513	HVO_RS11995	hypothetical protein		arCOG04567
lcl|NC_013967.1_cds_WP_008093389.1_2520	0.133274358	-0.09109835	-0.606119115	-0.02041694	-0.145458041	HVO_1512	HVO_RS11990	hypothetical protein		arCOG04568
